file_name,A,P,S,n_frames,max_bodies,too_fast_torso,is_interaction
S008C002P001R002A021.skeleton.npy,21,1,8,61,1,True,False
S008C002P001R002A035.skeleton.npy,35,1,8,72,1,True,False
S008C002P001R002A024.skeleton.npy,24,1,8,55,1,False,False
S008C002P001R002A023.skeleton.npy,23,1,8,42,1,False,False
S008C002P001R002A044.skeleton.npy,44,1,8,57,1,False,False
S008C002P001R002A043.skeleton.npy,43,1,8,52,1,False,False
S008C002P001R002A010.skeleton.npy,10,1,8,51,1,False,False
S008C002P001R002A054.skeleton.npy,54,1,8,37,2,False,True
S008C002P001R002A048.skeleton.npy,48,1,8,70,1,True,False
S008C002P001R002A049.skeleton.npy,49,1,8,70,1,False,False
S008C002P001R002A050.skeleton.npy,50,1,8,43,2,False,True
S008C002P001R002A057.skeleton.npy,57,1,8,64,2,False,True
S008C002P001R002A053.skeleton.npy,53,1,8,62,2,False,True
S008C002P001R002A056.skeleton.npy,56,1,8,73,2,False,True
S008C002P001R002A058.skeleton.npy,58,1,8,63,2,False,True
S008C002P001R002A059.skeleton.npy,59,1,8,71,2,False,True
S008C002P001R002A055.skeleton.npy,55,1,8,53,2,False,True
S008C002P001R002A047.skeleton.npy,47,1,8,64,1,False,False
S008C002P001R002A060.skeleton.npy,60,1,8,80,2,False,True
S008C002P007R001A003.skeleton.npy,3,7,8,60,1,False,False
S008C002P001R002A051.skeleton.npy,51,1,8,72,2,False,True
S008C002P001R002A052.skeleton.npy,52,1,8,55,2,False,True
S008C002P007R001A008.skeleton.npy,8,7,8,66,1,True,False
S008C002P007R001A009.skeleton.npy,9,7,8,49,1,False,False
S008C002P007R001A007.skeleton.npy,7,7,8,88,1,True,False
S008C002P007R001A001.skeleton.npy,1,7,8,58,1,False,False
S008C002P007R001A013.skeleton.npy,13,7,8,90,1,False,False
S008C002P007R001A014.skeleton.npy,14,7,8,132,1,True,False
S008C002P007R001A011.skeleton.npy,11,7,8,97,1,False,False
S008C002P007R001A006.skeleton.npy,6,7,8,79,1,False,False
S008C002P007R001A004.skeleton.npy,4,7,8,103,1,True,False
S008C002P007R001A020.skeleton.npy,20,7,8,68,1,True,False
S008C002P007R001A015.skeleton.npy,15,7,8,121,1,False,False
S008C002P007R001A002.skeleton.npy,2,7,8,97,1,False,False
S008C002P007R001A018.skeleton.npy,18,7,8,77,1,False,False
S008C002P007R001A022.skeleton.npy,22,7,8,60,1,True,False
S008C002P007R001A027.skeleton.npy,27,7,8,48,1,False,False
S008C002P007R001A017.skeleton.npy,17,7,8,130,1,False,False
S008C002P007R001A010.skeleton.npy,10,7,8,62,1,False,False
S008C002P007R001A019.skeleton.npy,19,7,8,78,1,False,False
S008C002P007R001A005.skeleton.npy,5,7,8,74,1,True,False
S008C002P007R001A016.skeleton.npy,16,7,8,112,1,False,False
S008C002P007R001A012.skeleton.npy,12,7,8,99,1,False,False
S008C002P007R001A034.skeleton.npy,34,7,8,67,1,False,False
S008C002P007R001A024.skeleton.npy,24,7,8,65,1,True,False
S008C002P007R001A029.skeleton.npy,29,7,8,113,1,False,False
S008C002P007R001A028.skeleton.npy,28,7,8,134,1,False,False
S008C002P007R001A026.skeleton.npy,26,7,8,66,1,False,False
S008C002P007R001A021.skeleton.npy,21,7,8,71,1,True,False
S008C002P007R001A023.skeleton.npy,23,7,8,56,1,True,False
S008C002P007R001A025.skeleton.npy,25,7,8,112,1,False,False
S008C002P007R001A032.skeleton.npy,32,7,8,64,1,True,False
S008C002P007R001A033.skeleton.npy,33,7,8,76,1,False,False
S008C002P007R001A035.skeleton.npy,35,7,8,70,1,True,False
S008C002P007R001A030.skeleton.npy,30,7,8,104,1,False,False
S008C002P007R001A036.skeleton.npy,36,7,8,66,1,True,False
S008C002P007R001A031.skeleton.npy,31,7,8,49,1,True,False
S008C002P007R001A039.skeleton.npy,39,7,8,65,1,False,False
S008C002P007R001A038.skeleton.npy,38,7,8,52,1,False,False
S008C002P007R001A040.skeleton.npy,40,7,8,44,1,False,False
S008C002P007R001A037.skeleton.npy,37,7,8,84,1,False,False
S008C002P007R001A042.skeleton.npy,42,7,8,85,1,False,False
S008C002P007R001A041.skeleton.npy,41,7,8,95,1,False,False
S008C002P007R001A043.skeleton.npy,43,7,8,61,1,True,False
S008C002P007R002A002.skeleton.npy,2,7,8,94,1,False,False
S008C002P007R002A001.skeleton.npy,1,7,8,61,1,False,False
S008C002P007R001A056.skeleton.npy,56,7,8,68,2,False,True
S008C002P007R001A055.skeleton.npy,55,7,8,58,2,True,True
S008C002P007R002A004.skeleton.npy,4,7,8,88,1,False,False
S008C002P007R001A048.skeleton.npy,48,7,8,102,1,True,False
S008C002P007R001A044.skeleton.npy,44,7,8,75,1,False,False
S008C002P007R001A058.skeleton.npy,58,7,8,58,2,False,True
S008C002P007R001A057.skeleton.npy,57,7,8,69,2,False,True
S008C002P007R001A060.skeleton.npy,60,7,8,84,2,True,True
S008C002P007R001A050.skeleton.npy,50,7,8,53,2,False,True
S008C002P007R001A045.skeleton.npy,45,7,8,57,1,False,False
S008C002P007R001A059.skeleton.npy,59,7,8,94,2,True,True
S008C002P007R002A003.skeleton.npy,3,7,8,79,1,False,False
S008C002P007R001A051.skeleton.npy,51,7,8,64,2,True,True
S008C002P007R001A053.skeleton.npy,53,7,8,59,2,False,True
S008C002P007R002A007.skeleton.npy,7,7,8,71,1,True,False
S008C002P007R002A006.skeleton.npy,6,7,8,66,1,True,False
S008C002P007R002A005.skeleton.npy,5,7,8,54,1,False,False
S008C002P007R002A009.skeleton.npy,9,7,8,51,1,True,False
S008C002P007R002A017.skeleton.npy,17,7,8,96,1,False,False
S008C002P007R002A013.skeleton.npy,13,7,8,63,1,True,False
S008C002P007R001A054.skeleton.npy,54,7,8,49,2,False,True
S008C002P007R002A010.skeleton.npy,10,7,8,53,1,True,False
S008C002P007R001A049.skeleton.npy,49,7,8,87,1,True,False
S008C002P007R001A052.skeleton.npy,52,7,8,50,2,False,True
S008C002P007R001A047.skeleton.npy,47,7,8,60,1,False,False
S008C002P007R001A046.skeleton.npy,46,7,8,73,1,False,False
S008C002P007R002A016.skeleton.npy,16,7,8,149,1,False,False
S008C002P007R002A022.skeleton.npy,22,7,8,67,1,False,False
S008C002P007R002A019.skeleton.npy,19,7,8,89,1,False,False
S008C002P007R002A023.skeleton.npy,23,7,8,52,1,False,False
S008C002P007R002A008.skeleton.npy,8,7,8,53,1,True,False
S008C002P007R002A025.skeleton.npy,25,7,8,153,1,True,False
S008C002P007R002A012.skeleton.npy,12,7,8,103,1,False,False
S008C002P007R002A024.skeleton.npy,24,7,8,60,1,False,False
S008C002P007R002A029.skeleton.npy,29,7,8,114,1,False,False
S008C002P007R002A028.skeleton.npy,28,7,8,93,1,True,False
S008C002P007R002A021.skeleton.npy,21,7,8,92,1,True,False
S008C002P007R002A020.skeleton.npy,20,7,8,82,1,True,False
S008C002P007R002A015.skeleton.npy,15,7,8,149,1,False,False
S008C002P007R002A014.skeleton.npy,14,7,8,127,1,True,False
S008C002P007R002A027.skeleton.npy,27,7,8,70,1,False,False
S008C002P007R002A036.skeleton.npy,36,7,8,66,1,False,False
S008C002P007R002A026.skeleton.npy,26,7,8,94,1,False,False
S008C002P007R002A011.skeleton.npy,11,7,8,120,1,True,False
S008C002P007R002A018.skeleton.npy,18,7,8,75,1,False,False
S008C002P007R002A034.skeleton.npy,34,7,8,54,1,True,False
S008C002P007R002A040.skeleton.npy,40,7,8,42,1,True,False
S008C002P007R002A047.skeleton.npy,47,7,8,63,1,False,False
S008C002P007R002A042.skeleton.npy,42,7,8,83,1,True,False
S008C002P007R002A033.skeleton.npy,33,7,8,57,1,True,False
S008C002P007R002A037.skeleton.npy,37,7,8,85,1,False,False
S008C002P007R002A031.skeleton.npy,31,7,8,50,1,True,False
S008C002P007R002A045.skeleton.npy,45,7,8,79,1,False,False
S008C002P007R002A035.skeleton.npy,35,7,8,69,1,True,False
S008C002P007R002A041.skeleton.npy,41,7,8,74,1,True,False
S008C002P007R002A043.skeleton.npy,43,7,8,66,1,True,False
S008C002P007R002A053.skeleton.npy,53,7,8,75,2,False,True
S008C002P007R002A044.skeleton.npy,44,7,8,82,1,False,False
S008C002P007R002A039.skeleton.npy,39,7,8,52,1,False,False
S008C002P007R002A046.skeleton.npy,46,7,8,66,1,False,False
S008C002P007R002A032.skeleton.npy,32,7,8,75,1,True,False
S008C002P007R002A048.skeleton.npy,48,7,8,114,1,True,False
S008C002P007R002A056.skeleton.npy,56,7,8,82,2,False,True
S008C002P007R002A058.skeleton.npy,58,7,8,65,2,False,True
S008C002P007R002A054.skeleton.npy,54,7,8,58,2,False,True
S008C002P007R002A055.skeleton.npy,55,7,8,54,2,True,True
S008C002P007R002A059.skeleton.npy,59,7,8,112,2,False,True
S008C002P007R002A038.skeleton.npy,38,7,8,54,1,False,False
S008C002P008R001A008.skeleton.npy,8,8,8,67,1,True,False
S008C002P007R002A030.skeleton.npy,30,7,8,92,1,False,False
S008C002P008R001A005.skeleton.npy,5,8,8,55,1,False,False
S008C002P007R002A060.skeleton.npy,60,7,8,93,2,False,True
S008C002P007R002A052.skeleton.npy,52,7,8,56,2,False,True
S008C002P008R001A004.skeleton.npy,4,8,8,100,1,False,False
S008C002P008R001A002.skeleton.npy,2,8,8,145,1,False,False
S008C002P008R001A001.skeleton.npy,1,8,8,85,1,False,False
S008C002P008R001A014.skeleton.npy,14,8,8,262,1,True,False
S008C002P008R001A015.skeleton.npy,15,8,8,171,1,False,False
S008C002P008R001A013.skeleton.npy,13,8,8,78,1,True,False
S008C002P008R001A016.skeleton.npy,16,8,8,204,1,True,False
S008C002P008R001A007.skeleton.npy,7,8,8,59,1,False,False
S008C002P007R002A050.skeleton.npy,50,7,8,59,2,False,True
S008C002P008R001A020.skeleton.npy,20,8,8,73,1,True,False
S008C002P008R001A009.skeleton.npy,9,8,8,62,1,True,False
S008C002P008R001A006.skeleton.npy,6,8,8,83,1,True,False
S008C002P008R001A012.skeleton.npy,12,8,8,116,1,True,False
S008C002P008R001A018.skeleton.npy,18,8,8,91,1,False,False
S008C002P008R001A010.skeleton.npy,10,8,8,74,1,False,False
S008C002P008R001A011.skeleton.npy,11,8,8,117,1,False,False
S008C002P008R001A019.skeleton.npy,19,8,8,70,1,False,False
S008C002P007R002A049.skeleton.npy,49,7,8,79,1,True,False
S008C002P008R001A017.skeleton.npy,17,8,8,95,1,False,False
S008C002P008R001A024.skeleton.npy,24,8,8,57,1,True,False
S008C002P008R001A023.skeleton.npy,23,8,8,74,1,False,False
S008C002P008R001A022.skeleton.npy,22,8,8,70,1,True,False
S008C002P007R002A057.skeleton.npy,57,7,8,69,2,False,True
S008C002P008R001A025.skeleton.npy,25,8,8,116,1,False,False
S008C002P008R001A031.skeleton.npy,31,8,8,51,1,False,False
S008C002P008R001A035.skeleton.npy,35,8,8,62,1,True,False
S008C002P008R001A034.skeleton.npy,34,8,8,76,1,False,False
S008C002P007R002A051.skeleton.npy,51,7,8,51,2,False,True
S008C002P008R001A028.skeleton.npy,28,8,8,123,1,False,False
S008C002P008R001A021.skeleton.npy,21,8,8,76,1,True,False
S008C002P008R001A027.skeleton.npy,27,8,8,68,1,False,False
S008C002P008R001A029.skeleton.npy,29,8,8,124,1,False,False
S008C002P008R001A003.skeleton.npy,3,8,8,104,1,False,False
S008C002P008R001A026.skeleton.npy,26,8,8,92,1,False,False
S008C002P008R001A042.skeleton.npy,42,8,8,111,1,False,False
S008C002P008R001A039.skeleton.npy,39,8,8,51,1,False,False
S008C002P008R001A047.skeleton.npy,47,8,8,79,1,True,False
S008C002P008R001A037.skeleton.npy,37,8,8,110,1,True,False
S008C002P008R001A036.skeleton.npy,36,8,8,69,1,True,False
S008C002P008R001A040.skeleton.npy,40,8,8,49,1,True,False
S008C002P008R001A030.skeleton.npy,30,8,8,106,1,False,False
S008C002P008R001A038.skeleton.npy,38,8,8,53,1,False,False
S008C002P008R001A032.skeleton.npy,32,8,8,108,1,False,False
S008C002P008R001A049.skeleton.npy,49,8,8,70,1,True,False
S008C002P008R001A041.skeleton.npy,41,8,8,63,1,False,False
S008C002P008R001A048.skeleton.npy,48,8,8,91,1,True,False
S008C002P008R001A045.skeleton.npy,45,8,8,72,1,False,False
S008C002P008R001A033.skeleton.npy,33,8,8,65,1,True,False
S008C002P008R001A050.skeleton.npy,50,8,8,64,2,True,True
S008C002P008R001A043.skeleton.npy,43,8,8,72,1,True,False
S008C002P008R001A051.skeleton.npy,51,8,8,65,2,False,True
S008C002P008R001A057.skeleton.npy,57,8,8,93,2,False,True
S008C002P008R002A001.skeleton.npy,1,8,8,96,1,False,False
S008C002P008R002A008.skeleton.npy,8,8,8,71,1,True,False
S008C002P008R001A058.skeleton.npy,58,8,8,63,2,False,True
S008C002P008R001A060.skeleton.npy,60,8,8,97,2,True,True
S008C002P008R001A046.skeleton.npy,46,8,8,104,1,True,False
S008C002P008R002A004.skeleton.npy,4,8,8,128,1,False,False
S008C002P008R002A009.skeleton.npy,9,8,8,61,1,True,False
S008C002P008R001A054.skeleton.npy,54,8,8,68,2,False,True
S008C002P008R002A010.skeleton.npy,10,8,8,78,1,True,False
S008C002P008R002A002.skeleton.npy,2,8,8,95,1,False,False
S008C002P008R002A003.skeleton.npy,3,8,8,99,1,False,False
S008C002P008R002A007.skeleton.npy,7,8,8,74,1,True,False
S008C002P008R002A006.skeleton.npy,6,8,8,73,1,True,False
S008C002P008R002A011.skeleton.npy,11,8,8,119,1,True,False
S008C002P008R001A056.skeleton.npy,56,8,8,77,2,False,True
S008C002P008R001A044.skeleton.npy,44,8,8,72,1,False,False
S008C002P008R002A005.skeleton.npy,5,8,8,60,1,False,False
S008C002P008R001A059.skeleton.npy,59,8,8,99,2,True,True
S008C002P008R002A021.skeleton.npy,21,8,8,76,1,True,False
S008C002P008R002A017.skeleton.npy,17,8,8,91,1,True,False
S008C002P008R002A014.skeleton.npy,14,8,8,147,1,True,False
S008C002P008R001A053.skeleton.npy,53,8,8,79,2,False,True
S008C002P008R001A052.skeleton.npy,52,8,8,68,2,False,True
S008C002P008R002A016.skeleton.npy,16,8,8,130,1,True,False
S008C002P008R001A055.skeleton.npy,55,8,8,78,2,False,True
S008C002P008R002A025.skeleton.npy,25,8,8,113,1,True,False
S008C002P008R002A013.skeleton.npy,13,8,8,93,1,True,False
S008C002P008R002A020.skeleton.npy,20,8,8,61,1,True,False
S008C002P008R002A012.skeleton.npy,12,8,8,98,1,True,False
S008C002P008R002A026.skeleton.npy,26,8,8,65,1,False,False
S008C002P008R002A024.skeleton.npy,24,8,8,72,1,False,False
S008C002P008R002A027.skeleton.npy,27,8,8,65,1,False,False
S008C002P008R002A018.skeleton.npy,18,8,8,78,1,True,False
S008C002P008R002A015.skeleton.npy,15,8,8,182,1,True,False
S008C002P008R002A031.skeleton.npy,31,8,8,57,1,True,False
S008C002P008R002A023.skeleton.npy,23,8,8,68,1,True,False
S008C002P008R002A028.skeleton.npy,28,8,8,116,1,True,False
S008C002P008R002A035.skeleton.npy,35,8,8,63,1,True,False
S008C002P008R002A034.skeleton.npy,34,8,8,80,1,True,False
S008C002P008R002A038.skeleton.npy,38,8,8,49,1,False,False
S008C002P008R002A019.skeleton.npy,19,8,8,59,1,True,False
S008C002P008R002A041.skeleton.npy,41,8,8,88,1,True,False
S008C002P008R002A030.skeleton.npy,30,8,8,153,1,True,False
S008C002P008R002A029.skeleton.npy,29,8,8,151,1,True,False
S008C002P008R002A044.skeleton.npy,44,8,8,81,1,True,False
S008C002P008R002A032.skeleton.npy,32,8,8,118,1,True,False
S008C002P008R002A033.skeleton.npy,33,8,8,75,1,True,False
S008C002P008R002A047.skeleton.npy,47,8,8,96,1,False,False
S008C002P008R002A042.skeleton.npy,42,8,8,121,1,True,False
S008C002P008R002A045.skeleton.npy,45,8,8,102,1,True,False
S008C002P008R002A022.skeleton.npy,22,8,8,73,1,True,False
S008C002P008R002A050.skeleton.npy,50,8,8,71,2,True,True
S008C002P008R002A055.skeleton.npy,55,8,8,71,2,True,True
S008C002P008R002A043.skeleton.npy,43,8,8,66,1,False,False
S008C002P008R002A040.skeleton.npy,40,8,8,56,1,True,False
S008C002P008R002A039.skeleton.npy,39,8,8,58,1,False,False
S008C002P008R002A036.skeleton.npy,36,8,8,57,1,True,False
S008C002P015R001A001.skeleton.npy,1,15,8,88,1,False,False
S008C002P008R002A059.skeleton.npy,59,8,8,33,2,True,True
S008C002P008R002A049.skeleton.npy,49,8,8,95,1,True,False
S008C002P008R002A054.skeleton.npy,54,8,8,66,2,False,True
S008C002P008R002A048.skeleton.npy,48,8,8,95,1,False,False
S008C002P015R001A004.skeleton.npy,4,15,8,90,1,False,False
S008C002P015R001A009.skeleton.npy,9,15,8,59,1,False,False
S008C002P008R002A037.skeleton.npy,37,8,8,106,1,True,False
S008C002P008R002A058.skeleton.npy,58,8,8,67,2,False,True
S008C002P008R002A046.skeleton.npy,46,8,8,111,1,True,False
S008C002P015R001A007.skeleton.npy,7,15,8,60,1,False,False
S008C002P008R002A056.skeleton.npy,56,8,8,82,2,False,True
S008C002P008R002A060.skeleton.npy,60,8,8,92,1,True,True
S008C002P015R001A006.skeleton.npy,6,15,8,73,1,False,False
S008C002P015R001A010.skeleton.npy,10,15,8,66,1,False,False
S008C002P008R002A051.skeleton.npy,51,8,8,67,2,False,True
S008C002P015R001A003.skeleton.npy,3,15,8,77,1,False,False
S008C002P008R002A057.skeleton.npy,57,8,8,69,2,False,True
S008C002P015R001A005.skeleton.npy,5,15,8,76,1,False,False
S008C002P008R002A053.skeleton.npy,53,8,8,77,2,True,True
S008C002P015R001A012.skeleton.npy,12,15,8,99,1,False,False
S008C002P015R001A008.skeleton.npy,8,15,8,50,1,False,False
S008C002P015R001A011.skeleton.npy,11,15,8,113,1,False,False
S008C002P015R001A020.skeleton.npy,20,15,8,64,1,False,False
S008C002P015R001A002.skeleton.npy,2,15,8,79,1,False,False
S008C002P015R001A018.skeleton.npy,18,15,8,66,1,False,False
S008C002P008R002A052.skeleton.npy,52,8,8,83,2,False,True
S008C002P015R001A017.skeleton.npy,17,15,8,106,1,False,False
S008C002P015R001A013.skeleton.npy,13,15,8,44,1,False,False
S008C002P015R001A016.skeleton.npy,16,15,8,181,1,False,False
S008C002P015R001A015.skeleton.npy,15,15,8,110,1,False,False
S008C002P015R001A021.skeleton.npy,21,15,8,66,1,True,False
S008C002P015R001A025.skeleton.npy,25,15,8,62,1,False,False
S008C002P015R001A023.skeleton.npy,23,15,8,67,1,True,False
S008C002P015R001A028.skeleton.npy,28,15,8,96,1,False,False
S008C002P015R001A024.skeleton.npy,24,15,8,58,1,False,False
S008C002P015R001A032.skeleton.npy,32,15,8,64,1,False,False
S008C002P015R001A026.skeleton.npy,26,15,8,70,1,False,False
S008C002P015R001A019.skeleton.npy,19,15,8,61,1,False,False
S008C002P015R001A022.skeleton.npy,22,15,8,66,1,True,False
S008C002P015R001A038.skeleton.npy,38,15,8,64,1,False,False
S008C002P015R001A029.skeleton.npy,29,15,8,101,1,False,False
S008C002P015R001A031.skeleton.npy,31,15,8,50,1,False,False
S008C002P015R001A027.skeleton.npy,27,15,8,51,1,False,False
S008C002P015R001A014.skeleton.npy,14,15,8,129,1,True,False
S008C002P015R001A030.skeleton.npy,30,15,8,130,1,False,False
S008C002P015R001A040.skeleton.npy,40,15,8,50,1,False,False
S008C002P015R001A039.skeleton.npy,39,15,8,55,1,False,False
S008C002P015R001A048.skeleton.npy,48,15,8,74,1,False,False
S008C002P015R001A035.skeleton.npy,35,15,8,80,1,False,False
S008C002P015R001A049.skeleton.npy,49,15,8,54,1,False,False
S008C002P015R001A047.skeleton.npy,47,15,8,69,1,False,False
S008C002P015R001A043.skeleton.npy,43,15,8,58,1,False,False
S008C002P015R001A042.skeleton.npy,42,15,8,82,1,True,False
S008C002P015R001A046.skeleton.npy,46,15,8,71,1,False,False
S008C002P015R001A036.skeleton.npy,36,15,8,60,1,False,False
S008C002P015R001A034.skeleton.npy,34,15,8,71,1,False,False
S008C002P015R001A051.skeleton.npy,51,15,8,56,2,False,True
S008C002P015R001A045.skeleton.npy,45,15,8,68,1,False,False
S008C002P015R001A057.skeleton.npy,57,15,8,61,2,True,True
S008C002P015R001A050.skeleton.npy,50,15,8,60,2,False,True
S008C002P015R001A037.skeleton.npy,37,15,8,93,1,False,False
S008C002P015R001A033.skeleton.npy,33,15,8,51,1,False,False
S008C002P015R001A053.skeleton.npy,53,15,8,51,2,False,True
S008C002P015R001A044.skeleton.npy,44,15,8,60,1,False,False
S008C002P015R001A058.skeleton.npy,58,15,8,60,2,False,True
S008C002P015R001A041.skeleton.npy,41,15,8,68,1,False,False
S008C002P015R001A055.skeleton.npy,55,15,8,67,2,True,True
S008C002P015R002A004.skeleton.npy,4,15,8,101,1,True,False
S008C002P015R001A052.skeleton.npy,52,15,8,63,2,False,True
S008C002P015R001A056.skeleton.npy,56,15,8,61,2,False,True
S008C002P015R002A010.skeleton.npy,10,15,8,63,1,False,False
S008C002P015R001A054.skeleton.npy,54,15,8,48,2,False,True
S008C002P015R002A005.skeleton.npy,5,15,8,65,1,False,False
S008C002P015R001A059.skeleton.npy,59,15,8,81,2,True,True
S008C002P015R002A007.skeleton.npy,7,15,8,45,1,False,False
S008C002P015R002A006.skeleton.npy,6,15,8,70,1,True,False
S008C002P015R002A013.skeleton.npy,13,15,8,112,1,False,False
S008C002P015R002A020.skeleton.npy,20,15,8,58,1,True,False
S008C002P015R001A060.skeleton.npy,60,15,8,78,2,True,True
S008C002P015R002A003.skeleton.npy,3,15,8,71,1,False,False
S008C002P015R002A011.skeleton.npy,11,15,8,115,1,False,False
S008C002P015R002A009.skeleton.npy,9,15,8,59,1,False,False
S008C002P015R002A001.skeleton.npy,1,15,8,76,1,False,False
S008C002P015R002A019.skeleton.npy,19,15,8,57,1,False,False
S008C002P015R002A022.skeleton.npy,22,15,8,63,1,False,False
S008C002P015R002A017.skeleton.npy,17,15,8,108,1,False,False
S008C002P015R002A021.skeleton.npy,21,15,8,63,1,False,False
S008C002P015R002A018.skeleton.npy,18,15,8,65,1,False,False
S008C002P015R002A014.skeleton.npy,14,15,8,128,1,False,False
S008C002P015R002A002.skeleton.npy,2,15,8,80,1,False,False
S008C002P015R002A012.skeleton.npy,12,15,8,92,1,False,False
S008C002P015R002A029.skeleton.npy,29,15,8,89,1,False,False
S008C002P015R002A023.skeleton.npy,23,15,8,72,1,False,False
S008C002P015R002A032.skeleton.npy,32,15,8,69,1,False,False
S008C002P015R002A025.skeleton.npy,25,15,8,68,1,False,False
S008C002P015R002A033.skeleton.npy,33,15,8,51,1,False,False
S008C002P015R002A027.skeleton.npy,27,15,8,50,1,False,False
S008C002P015R002A024.skeleton.npy,24,15,8,61,1,False,False
S008C002P015R002A026.skeleton.npy,26,15,8,66,1,False,False
S008C002P015R002A015.skeleton.npy,15,15,8,96,1,False,False
S008C002P015R002A036.skeleton.npy,36,15,8,58,1,False,False
S008C002P015R002A016.skeleton.npy,16,15,8,148,1,True,False
S008C002P015R002A028.skeleton.npy,28,15,8,81,1,False,False
S008C002P015R002A039.skeleton.npy,39,15,8,50,1,False,False
S008C002P015R002A008.skeleton.npy,8,15,8,69,1,False,False
S008C002P015R002A038.skeleton.npy,38,15,8,45,1,False,False
S008C002P015R002A034.skeleton.npy,34,15,8,67,1,False,False
S008C002P015R002A040.skeleton.npy,40,15,8,43,1,False,False
S008C002P015R002A045.skeleton.npy,45,15,8,57,1,False,False
S008C002P015R002A031.skeleton.npy,31,15,8,48,1,False,False
S008C002P015R002A035.skeleton.npy,35,15,8,88,1,True,False
S008C002P015R002A042.skeleton.npy,42,15,8,84,1,False,False
S008C002P015R002A037.skeleton.npy,37,15,8,100,1,False,False
S008C002P015R002A030.skeleton.npy,30,15,8,98,1,False,False
S008C002P015R002A044.skeleton.npy,44,15,8,53,1,False,False
S008C002P015R002A041.skeleton.npy,41,15,8,80,1,False,False
S008C002P015R002A053.skeleton.npy,53,15,8,63,2,False,True
S008C002P015R002A051.skeleton.npy,51,15,8,62,2,False,True
S008C002P015R002A049.skeleton.npy,49,15,8,50,1,False,False
S008C002P015R002A054.skeleton.npy,54,15,8,47,2,False,True
S008C002P015R002A050.skeleton.npy,50,15,8,63,2,False,True
S008C002P015R002A046.skeleton.npy,46,15,8,60,1,False,False
S008C002P015R002A047.skeleton.npy,47,15,8,72,1,False,False
S008C002P015R002A056.skeleton.npy,56,15,8,72,2,False,True
S008C002P015R002A048.skeleton.npy,48,15,8,61,1,False,False
S008C002P015R002A043.skeleton.npy,43,15,8,60,1,False,False
S008C002P019R001A001.skeleton.npy,1,19,8,86,1,False,False
S008C002P019R001A008.skeleton.npy,8,19,8,89,1,False,False
S008C002P015R002A058.skeleton.npy,58,15,8,55,2,False,True
S008C002P019R001A009.skeleton.npy,9,19,8,71,1,False,False
S008C002P019R001A005.skeleton.npy,5,19,8,59,1,False,False
S008C002P015R002A060.skeleton.npy,60,15,8,78,2,False,True
S008C002P019R001A007.skeleton.npy,7,19,8,63,1,False,False
S008C002P015R002A052.skeleton.npy,52,15,8,73,2,False,True
S008C002P015R002A055.skeleton.npy,55,15,8,51,2,True,True
S008C002P019R001A003.skeleton.npy,3,19,8,64,1,False,False
S008C002P015R002A057.skeleton.npy,57,15,8,63,2,False,True
S008C002P019R001A006.skeleton.npy,6,19,8,84,1,False,False
S008C002P019R001A015.skeleton.npy,15,19,8,224,1,True,False
S008C002P019R001A012.skeleton.npy,12,19,8,192,1,False,False
S008C002P019R001A002.skeleton.npy,2,19,8,73,1,False,False
S008C002P019R001A023.skeleton.npy,23,19,8,78,1,False,False
S008C002P019R001A011.skeleton.npy,11,19,8,148,1,False,False
S008C002P019R001A020.skeleton.npy,20,19,8,80,1,False,False
S008C002P019R001A019.skeleton.npy,19,19,8,77,1,False,False
S008C002P019R001A004.skeleton.npy,4,19,8,127,1,True,False
S008C002P015R002A059.skeleton.npy,59,15,8,76,2,False,True
S008C002P019R001A022.skeleton.npy,22,19,8,59,1,False,False
S008C002P019R001A017.skeleton.npy,17,19,8,150,1,False,False
S008C002P019R001A024.skeleton.npy,24,19,8,75,1,False,False
S008C002P019R001A025.skeleton.npy,25,19,8,96,1,False,False
S008C002P019R001A016.skeleton.npy,16,19,8,172,1,False,False
S008C002P019R001A010.skeleton.npy,10,19,8,82,1,False,False
S008C002P019R001A027.skeleton.npy,27,19,8,78,1,False,False
S008C002P019R001A013.skeleton.npy,13,19,8,85,1,False,False
S008C002P019R001A030.skeleton.npy,30,19,8,107,1,False,False
S008C002P019R001A021.skeleton.npy,21,19,8,87,1,False,False
S008C002P019R001A028.skeleton.npy,28,19,8,105,1,False,False
S008C002P019R001A026.skeleton.npy,26,19,8,96,1,False,False
S008C002P019R001A038.skeleton.npy,38,19,8,70,1,False,False
S008C002P019R001A032.skeleton.npy,32,19,8,88,1,False,False
S008C002P019R001A014.skeleton.npy,14,19,8,183,1,True,False
S008C002P019R001A034.skeleton.npy,34,19,8,86,1,False,False
S008C002P019R001A036.skeleton.npy,36,19,8,68,1,False,False
S008C002P019R001A029.skeleton.npy,29,19,8,146,1,False,False
S008C002P019R001A049.skeleton.npy,49,19,8,80,1,False,False
S008C002P019R001A018.skeleton.npy,18,19,8,94,1,False,False
S008C002P019R001A031.skeleton.npy,31,19,8,67,1,False,False
S008C002P019R001A037.skeleton.npy,37,19,8,102,1,False,False
S008C002P019R001A042.skeleton.npy,42,19,8,89,1,False,False
S008C002P019R001A044.skeleton.npy,44,19,8,116,1,False,False
S008C002P019R001A039.skeleton.npy,39,19,8,63,1,False,False
S008C002P019R001A033.skeleton.npy,33,19,8,72,1,False,False
S008C002P019R001A040.skeleton.npy,40,19,8,65,1,False,False
